L0,L1,L2..L6,R0,R2..,R6
2674,2178,2070,3181,2433,1367,600,2654,1867,2529,1773,2328,1337,578
2606,1826,2310,3659,2042,1161,536,2803,1567,2130,2150,1947,1134,518
3797,1539,2295,3242,1710,993,480,3836,1323,2299,2358,1621,965,454
3493,1299,2371,2903,1445,853,428,3828,1110,2523,2074,1372,830,403
3115,1105,2075,3094,1346,740,394,3398,944,2298,1758,1152,717,368
2628,962,1758,3190,1065,646,398,2862,1001,1965,1632,980,621,337
2203,978,1649,3531,896,626,394,2389,967,1657,1882,837,541,309
1842,869,1428,3366,774,655,391,1985,1069,1917,1679,727,529,325
2365,758,1217,2954,740,684,388,2597,965,2204,1696,631,536,333
2185,877,1172,3802,777,644,400,2349,1133,2004,2651,611,516,319
3429,797,1314,3514,756,648,403,3297,1019,1704,2623,555,492,312
3174,705,1230,2996,694,615,433,3003,1037,1443,2128,544,478,323
2894,614,1381,2584,678,583,405,2731,921,1560,1767,576,494,333
2458,672,1773,3242,705,572,405,2314,861,1827,1476,663,477,319
2057,741,1611,3234,720,573,405,1935,1015,1624,1368,614,445,323
1728,969,1821,3107,787,576,404,1625,999,1385,1588,570,425,331
1672,889,1623,2670,721,574,387,1485,871,1174,1561,571,426,350
1454,865,1391,2845,703,545,391,1274,877,997,1609,512,406,326
2034,768,1455,2497,667,531,391,1843,801,873,1921,516,433,342
1980,776,1512,2109,599,484,374,1685,949,987,1725,493,403,326
2135,694,1335,1787,557,514,379,1829,881,1231,1477,505,416,301
1879,721,1170,1499,525,471,359,1613,974,1127,1297,461,435,303
1722,649,1026,1590,529,483,355,1373,878,974,1118,418,422,312
1476,775,888,1863,581,436,383,1163,1060,1138,1294,517,556,321
1297,715,826,1672,541,468,363,1072,1084,1183,1361,467,444,306
1287,756,847,1702,531,437,387,1059,1138,1047,1201,455,396,318
1202,710,825,2131,574,482,367,1188,1094,899,1024,440,396,310
1265,675,869,1924,533,448,368,1168,1166,871,1410,472,397,319
1123,620,935,1632,509,424,371,1207,1037,766,1394,501,393,304
1032,767,1127,1534,513,427,371,1218,1181,1306,1213,466,393,307
978,721,1027,1443,520,445,367,1119,1113,1177,1389,482,410,313
970,767,896,1491,537,437,376,1095,1127,1316,1252,470,380,337
941,697,892,1312,495,445,371,1015,1031,1177,1202,430,412,321
957,668,896,1231,468,439,367,971,1023,1101,1250,480,410,323
937,685,799,1171,470,446,403,890,949,1032,1128,453,379,318
1023,618,782,1199,471,454,427,948,1026,1103,979,422,412,358
990,560,934,1107,569,829,1290,963,978,1283,839,476,615,826
1169,581,854,1447,537,809,1277,1178,995,1275,746,462,593,816
1150,581,750,1459,569,719,1121,1117,983,1127,836,422,531,722
1374,635,812,1678,548,634,965,1301,1050,961,765,503,519,631
1254,685,879,1794,549,574,835,1172,999,1018,801,498,538,555
1318,689,853,1853,573,522,723,1118,1128,935,864,510,495,487
1169,620,760,1634,525,578,635,973,1010,870,909,460,512,439
1167,625,1060,1396,498,538,561,951,1254,758,876,484,457,399
1036,573,994,1189,453,482,501,844,1282,759,1273,529,465,355
1208,701,956,1015,524,490,450,1120,1183,933,1331,513,429,334
1088,659,969,1087,508,466,411,1029,1207,854,1178,521,468,335
1320,647,849,1191,522,500,376,1183,1074,1005,1006,591,438,320
1197,616,748,1202,594,532,375,1067,1175,913,1218,663,486,346
1321,602,656,1191,630,517,367,1068,1182,789,1170,611,456,330
1181,574,747,1048,629,561,383,944,1246,909,963,611,528,513
1187,665,711,1182,572,540,387,1012,1252,829,857,547,522,401
1050,623,900,1207,661,567,393,905,1284,789,737,553,525,359
1045,574,835,1295,676,612,403,960,1129,1069,766,562,492,362
988,622,811,1515,664,566,407,856,1227,990,677,575,500,340
1001,570,720,1365,684,530,410,940,1094,1031,787,587,478,313
891,586,733,1173,698,586,406,841,1159,1175,887,587,509,318
1000,537,749,1033,704,542,386,956,1062,1056,830,577,469,330
904,588,774,1125,637,527,374,864,1165,1096,802,537,465,365
996,543,698,1011,599,489,379,929,1094,967,735,565,415,339
901,607,652,1178,700,532,384,828,1146,1143,732,519,411,323
861,563,618,1171,723,496,376,827,1165,1013,817,520,396,327
761,587,551,1032,676,540,390,734,1163,897,734,504,488,335
705,641,722,1056,602,503,398,683,1238,867,902,473,432,327
627,587,676,1080,534,455,401,603,1314,1252,1020,480,395,309
719,666,606,1098,536,446,397,615,1278,1168,917,431,399,338
660,629,614,975,490,468,374,560,1307,1036,795,426,367,325
744,569,644,1075,504,445,390,584,1316,1129,691,414,362,328
686,681,624,1103,520,417,370,535,1376,1013,719,454,383,328
698,633,611,1055,503,429,390,499,1416,877,648,431,376,330
634,760,597,929,471,424,398,468,1433,913,821,427,444,342
623,757,705,823,475,440,373,588,1457,1201,768,392,458,318
568,680,749,762,439,478,413,552,1452,1104,796,430,494,373
508,705,2237,1842,2287,2646,1357,648,1258,2261,1483,2723,3136,1908
455,740,2204,2138,2297,2646,2329,600,1214,2525,1786,2733,3512,2341
535,993,1917,1903,2350,2302,2183,552,2014,2226,1611,2695,3368,2381
501,1121,1818,1980,3746,2618,1933,488,2269,3188,1969,3815,2970,2406
543,1011,1611,2024,3723,2325,1644,602,2020,3160,2284,3701,2511,2084
504,878,1551,1772,3207,2359,1391,558,1868,3263,2036,3183,2325,1754
533,940,1586,2474,2695,2320,1183,538,1826,2831,2054,2659,1980,1565
493,1212,1936,2266,2257,2242,1006,563,1894,3842,1838,2721,1916,1341
487,1509,2378,2226,1884,1983,1009,539,1846,3624,1562,2369,1812,1130
545,1681,2803,1931,1587,1693,896,486,1803,4000,1630,1994,1564,964
692,1748,2496,2231,1830,1648,852,613,2187,4076,1569,1675,1367,820
645,1759,3118,2364,1635,1854,783,573,1964,4091,1685,1403,1361,708
673,1821,3495,2234,1401,1652,822,557,1828,4094,1763,1195,1281,744
677,1591,3889,2169,1534,1532,751,549,1665,3719,1695,1007,1211,673
613,1363,4053,2097,1371,1326,763,497,1349,3146,1837,947,1138,637
565,1499,3781,2637,1298,1413,727,553,1462,3587,1979,1052,1044,565
614,1431,3233,2621,1131,1336,647,553,1494,3179,2267,1013,912,564
562,1391,3324,2407,1099,1371,620,500,1616,3203,2496,1140,1000,562
570,1384,3473,2458,1063,1211,620,466,1901,3154,2206,1102,972,589
520,1206,3092,3570,1109,1081,664,419,1903,3578,2463,1047,863,541
499,1182,2875,3268,1275,969,638,411,1655,3723,2212,986,739,590
521,1370,2927,2780,1149,838,572,459,1871,3238,1883,865,775,545
522,1236,2911,2958,1199,831,573,420,1713,2719,2048,837,772,537
502,1065,2656,3279,1063,764,579,456,1519,2267,2376,913,716,544
458,1047,3230,2895,1158,744,529,432,1935,2703,2109,945,668,490
466,925,3479,2515,1039,743,510,410,1906,3816,2002,929,681,462
433,987,3636,2345,900,699,551,470,1976,3728,1725,823,653,454
510,930,3167,2021,833,739,541,456,2022,4021,2051,806,693,465
503,882,2663,1884,737,675,526,578,1951,4080,1836,750,654,451
467,1395,3559,1777,819,692,514,554,1667,4092,1565,876,646,491
548,1823,3987,2053,784,702,502,526,2373,4094,1602,794,654,452
623,1866,3932,2119,858,679,501,521,2506,4094,1709,763,685,507
607,2082,3384,1864,862,648,477,509,2414,3963,1505,754,649,463
547,2028,2838,1742,802,634,481,460,2316,3830,1693,871,621,457
570,2120,2370,1818,863,665,443,584,2103,3294,1705,798,589,441
653,2248,2481,1857,779,704,488,700,2577,3934,1495,749,629,470
595,2240,2870,2085,827,644,447,644,2448,4062,1607,722,581,434
535,2171,2550,1900,797,676,480,634,2387,3802,1413,742,589,429
573,1958,2160,1967,943,644,509,549,2058,3336,1536,702,585,445
533,1842,1937,1949,943,1198,2219,592,1733,3661,1431,739,909,1613
540,1610,2293,1760,838,1136,2210,545,1456,3221,1447,721,978,1530
679,1765,2304,2051,875,1071,1910,482,1304,2705,1407,760,1136,1322
647,1941,2127,1739,784,1464,1621,478,1145,2254,1418,733,1503,1129
575,2275,2152,1832,872,1348,1372,510,1601,1886,1278,729,1375,965
551,2334,2906,1614,922,1170,1168,520,1861,1852,1097,653,1211,831
625,2453,2642,1754,827,1126,996,476,1777,1609,1349,597,1099,711
649,2312,2250,1847,906,1027,856,734,1588,1972,1285,585,1071,616
588,2532,1890,1862,815,1144,740,694,1912,2126,1482,577,1219,586
525,2480,1719,1627,805,1204,688,653,2456,2850,1640,661,1231,600
547,2148,2845,1667,913,1270,616,713,2208,2588,1452,601,1358,543
495,2353,3235,1978,832,1318,595,641,2103,2374,1920,741,1414,540
736,2371,2866,1842,734,1207,690,675,2014,2450,1742,713,1239,584
748,2469,2682,1649,778,1227,673,629,2354,2624,1551,698,1308,582
748,2163,2444,1812,746,1115,607,708,2093,2388,1424,958,1232,571
672,1828,2338,1611,774,991,616,676,1777,2264,1404,894,1141,551
576,1537,2476,1375,699,941,638,685,2173,2472,1482,786,985,579
541,1718,2174,1463,753,1013,585,637,1955,2574,1697,675,1028,568
